species_id	species_alt_id	species_name	representative_genome	gtdb_taxonomy	operational_taxonomy	count_hgm	count_ref	gut_species	new_species	cultured_species	high_quality	signalp_type
OTU-09806	276204	Erysipelatoclostridium HGM09806	ERS608525_2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	d__Bacteria;p__01;c__014;o__045;f__0076;g__0257;s__09806	1	0	Yes	Yes	No	Yes	gram-positive
OTU-11009	256429	Staphylococcus hominis	1290.24	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus hominis	d__Bacteria;p__01;c__014;o__052;f__0103;g__0424;s__11009	14	71	Yes	No	Yes	Yes	gram-positive
OTU-13388	226600	Ruminococcus sp.	1262958.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	d__Bacteria;p__18;c__124;o__751;f__1498;g__6318;s__13388	17	1	Yes	No	No	Yes	gram-positive
OTU-11850	275832	Lachnospiraceae HGM11850	SRS476348_60	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	d__Bacteria;p__18;c__124;o__762;f__1519;g__6566;s__11850	1	0	Yes	Yes	No	Yes	gram-positive
OTU-12863	262209	DTU089 HGM12863	SRS475705_86	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251	d__Bacteria;p__18;c__124;o__751;f__1488;g__6212;s__12863	29	0	Yes	Yes	No	Yes	gram-positive
OTU-05708	241971	Parabacteroides johnsonii	ERS473381_6	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	d__Bacteria;p__21;c__101;o__592;f__1142;g__4421;s__05708	20	4	Yes	No	Yes	Yes	gram-negative
OTU-05528	266012	Alistipes HGM05528	SRS476047_46	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	d__Bacteria;p__21;c__101;o__591;f__1149;g__4504;s__05528	1	0	Yes	Yes	No	Yes	gram-negative
OTU-12510	266017	Ruminococcus HGM12510	ERS473055_4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B	d__Bacteria;p__18;c__124;o__762;f__1517;g__6652;s__12510	1	0	Yes	Yes	No	Yes	gram-positive
OTU-04328	239356	Phoenicibacter massiliensis	1944646.3	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	d__Bacteria;p__23;c__115;o__659;f__1277;g__5355;s__04328	1	1	Yes	No	Yes	Yes	gram-positive
OTU-04755	253060	Bacteroides coprophilus	SRS259498_28	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprophilus	d__Bacteria;p__21;c__101;o__592;f__1142;g__4351;s__04755	48	9	Yes	No	Yes	Yes	gram-negative
OTU-22023	253852	Pseudomonas aeruginosa	1402559.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	d__Bacteria;p__08;c__064;o__358;f__0694;g__2336;s__22023	20	2942	Yes	No	Yes	Yes	gram-negative
OTU-11556	260259	Christensenellales HGM11556	ERS396481_5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__CAG-138	d__Bacteria;p__18;c__124;o__746;f__1468;g__6093;s__11556	174	0	Yes	Yes	No	Yes	gram-positive
OTU-10084	242747	Lactobacillus gasseri	1596.51	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	d__Bacteria;p__01;c__014;o__054;f__0106;g__0442;s__10084	13	12	Yes	No	Yes	Yes	gram-positive
OTU-11851	211667	Lachnospiraceae HGM11851	SRS294984_19	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	d__Bacteria;p__18;c__124;o__762;f__1517;g__6686;s__11851	4	0	Yes	Yes	No	Yes	gram-positive
OTU-04976	260344	Prevotella HGM04976	SRS259519_7	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	d__Bacteria;p__21;c__101;o__592;f__1144;g__4373;s__04976	6	0	Yes	Yes	No	Yes	gram-negative
OTU-11321	270592	Clostridia HGM11321	SRS476288_58	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__18;c__124;o__746;f__1464;g__6053;s__11321	1	0	Yes	Yes	No	Yes	gram-positive
OTU-08919	257705	Campylobacter HGM08919	SRS820627_33	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	d__Bacteria;p__10;c__055;o__264;f__0507;g__1492;s__08919	2	0	Yes	Yes	No	Yes	gram-negative
OTU-04978	247147	Prevotella sp.	2024217.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	d__Bacteria;p__21;c__101;o__592;f__1144;g__4365;s__04978	4	8	Yes	No	Yes	Yes	gram-negative
OTU-14095	235140	Selenomonas HGM14095	SRS476269_74	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A	d__Bacteria;p__18;c__123;o__723;f__1407;g__5734;s__14095	46	0	Yes	Yes	No	Yes	gram-positive
OTU-05085	221106	Barnesiellaceae HGM05085	SRS016095_46	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae	d__Bacteria;p__21;c__101;o__592;f__1142;g__4473;s__05085	5	0	Yes	Yes	No	Yes	gram-negative
OTU-04748	261293	Bacteroides sp.	1262741.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__	d__Bacteria;p__21;c__101;o__592;f__1142;g__4351;s__04748	38	1	Yes	No	No	Yes	gram-negative
OTU-04980	260823	Prevotella HGM04980	SRS476328_22	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	d__Bacteria;p__21;c__101;o__592;f__1144;g__4366;s__04980	56	0	Yes	Yes	No	Yes	gram-negative
OTU-10549	261401	Streptococcus gordonii	1302.125	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii	d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10549	2	30	Yes	No	Yes	Yes	gram-positive
OTU-09149	253172	Fibrobacter intestinalis	1896200.3	d__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__UBA4373;s__	d__Bacteria;p__21;c__098;o__568;f__1080;g__3982;s__09149	1	6	Yes	No	Yes	Yes	gram-negative
OTU-01201	256370	Methanomethylophilaceae HGM01201	SRS476144_87	d__Archaea;p__Thermoplasmataeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__ISO4-G1	d__Archaea;p__26;c__135;o__804;f__1603;g__7022;s__01201	22	0	Yes	Yes	No	Yes	archaea
OTU-05208	271193	Homeothermaceae sp.	ERS608495_15	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-1031;s__	d__Bacteria;p__21;c__101;o__592;f__1147;g__4451;s__05208	3	1	Yes	No	No	Yes	gram-negative
OTU-11437	254090	Clostridia HGM11437	SRS147271_75	d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-727	d__Bacteria;p__18;c__124;o__741;f__1453;g__6028;s__11437	23	0	Yes	Yes	No	Yes	gram-positive
OTU-12641	254905	Butyricicoccus HGM12641	ERS537268_46	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	d__Bacteria;p__18;c__124;o__750;f__1484;g__6190;s__12641	6	0	Yes	Yes	No	Yes	gram-positive
OTU-20370	261617	Citrobacter amalonaticus	1439319.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus_A	d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20370	2	22	Yes	No	Yes	Yes	gram-negative
OTU-11395	266142	Clostridia HGM11395	SRS016203_20	d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-552	d__Bacteria;p__18;c__124;o__738;f__1445;g__5985;s__11395	3	0	Yes	Yes	No	Yes	gram-positive
OTU-10591	262159	Streptococcus sanguinis	888819.3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis	d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10591	2	30	Yes	No	Yes	Yes	gram-positive
OTU-09844	216375	Erysipelotrichaceae sp.	1263028.3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__CAG-536;s__	d__Bacteria;p__01;c__014;o__046;f__0082;g__0290;s__09844	9	1	Yes	No	No	Yes	gram-positive
OTU-12104	252972	Lachnospiraceae HGM12104	SRS820628_31	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194	d__Bacteria;p__18;c__124;o__762;f__1519;g__6576;s__12104	8	0	Yes	Yes	No	Yes	gram-positive
OTU-10765	270677	RF39 HGM10765	SRS820628_38	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000	d__Bacteria;p__01;c__014;o__047;f__0084;g__0314;s__10765	1	0	Yes	Yes	No	Yes	gram-positive
OTU-14156	235177	Megasphaera sp.	ERS396476_46	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera	d__Bacteria;p__18;c__123;o__722;f__1409;g__5752;s__14156	4	1	Yes	No	No	Yes	gram-positive
OTU-14189	260091	Veillonella rogosae	879309.3	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella rogosae	d__Bacteria;p__18;c__123;o__722;f__1409;g__5756;s__14189	2	3	Yes	No	Yes	Yes	gram-positive
OTU-12625	222150	Oscillospirales HGM12625	SRS476302_59	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	d__Bacteria;p__18;c__124;o__750;f__1479;g__6138;s__12625	8	0	Yes	Yes	No	Yes	gram-positive
OTU-12149	259166	Lachnospiraceae sp.	SRS104400_3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65	d__Bacteria;p__18;c__124;o__762;f__1519;g__6572;s__12149	355	2	Yes	No	Yes	Yes	gram-positive
OTU-20665	261955	Serratia liquefaciens	614.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia liquefaciens	d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20665	2	7	Yes	No	Yes	Yes	gram-negative
OTU-12511	220486	Ruminococcus sp.	1232453.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B	d__Bacteria;p__18;c__124;o__762;f__1517;g__6652;s__12511	1	1	Yes	No	Yes	Yes	gram-positive
OTU-13024	276906	Oscillospiraceae HGM13024	ERS235618_8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	d__Bacteria;p__18;c__124;o__750;f__1483;g__6178;s__13024	1	0	Yes	Yes	No	Yes	gram-positive
OTU-04200	262281	Collinsella HGM04200	ERS608556_39	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04200	4	0	Yes	Yes	No	Yes	gram-positive
OTU-04348	223225	Eggerthellaceae HGM04348	ERS235545_55	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427	d__Bacteria;p__23;c__115;o__659;f__1277;g__5359;s__04348	2	0	Yes	Yes	No	Yes	gram-positive
OTU-12036	261784	Blautia sp.	765821.5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	d__Bacteria;p__18;c__124;o__762;f__1517;g__6656;s__12036	74	4	Yes	No	Yes	Yes	gram-positive
OTU-12271	261062	Dorea longicatena	SRS294899_22	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena_A	d__Bacteria;p__18;c__124;o__762;f__1517;g__6649;s__12271	34	3	Yes	No	Yes	Yes	gram-positive
OTU-05606	275175	Rikenellaceae HGM05606	SRS294925_28	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__CAG-831	d__Bacteria;p__21;c__101;o__594;f__1150;g__4519;s__05606	1	0	Yes	Yes	No	Yes	gram-negative
OTU-10164	261288	Lactobacillus plantarum	1590.269	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_F;s__Lactobacillus_F plantarum	d__Bacteria;p__01;c__014;o__053;f__0107;g__0479;s__10164	11	287	Yes	No	Yes	Yes	gram-positive
OTU-04201	279747	Collinsella HGM04201	ERS537327_7	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04201	1	0	Yes	Yes	No	Yes	gram-positive
OTU-10100	250276	Lactobacillus gallinarum	52242.8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gallinarum	d__Bacteria;p__01;c__014;o__054;f__0106;g__0446;s__10100	1	11	Yes	No	Yes	Yes	gram-positive
OTU-22920	250678	Stenotrophomonas maltophilia	40324.222	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	d__Bacteria;p__08;c__064;o__341;f__0635;g__2002;s__22920	3	9	Yes	No	Yes	Yes	gram-negative
OTU-08920	256750	Campylobacter HGM08920	SRS820613_28	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	d__Bacteria;p__10;c__055;o__264;f__0507;g__1492;s__08920	12	0	Yes	Yes	No	Yes	gram-negative
OTU-13139	259486	Oscillospiraceae sp.	ERS235628_52	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__	d__Bacteria;p__18;c__124;o__750;f__1483;g__6179;s__13139	54	2	Yes	No	No	Yes	gram-positive
OTU-05075	253034	Prevotellamassilia HGM05075	SRS475924_7	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia	d__Bacteria;p__21;c__101;o__592;f__1142;g__4401;s__05075	74	0	Yes	Yes	No	Yes	gram-negative
OTU-04202	273345	Collinsella HGM04202	ERS473193_20	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04202	3	0	Yes	Yes	No	Yes	gram-positive
OTU-05369	243242	P3 HGM05369	SRS476289_17	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__P3	d__Bacteria;p__21;c__101;o__595;f__1157;g__4571;s__05369	2	0	Yes	Yes	No	Yes	gram-negative
OTU-08662	245114	Desulfovibrionaceae sp.	1965618.3	d__Bacteria;p__Desulfobacteraeota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	d__Bacteria;p__17;c__082;o__440;f__0857;g__3236;s__08662	1	1	Yes	No	Yes	Yes	gram-negative
OTU-13512	209426	UBA1191 HGM13512	SRS014923_17	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191	d__Bacteria;p__18;c__124;o__769;f__1547;g__6822;s__13512	3	0	Yes	Yes	No	Yes	gram-positive
OTU-04203	260267	Collinsella HGM04203	SRS1170850_15	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04203	2	0	Yes	Yes	No	Yes	gram-positive
OTU-10776	275247	RF39 sp.	ERS235564_29	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-1000;s__	d__Bacteria;p__01;c__014;o__047;f__0083;g__0303;s__10776	1	1	Yes	No	No	Yes	gram-positive
OTU-23551	238728	Opitutales HGM23551	SRS1596836_84	d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312	d__Bacteria;p__20;c__093;o__528;f__1006;g__3749;s__23551	15	0	Yes	Yes	No	Yes	gram-negative
OTU-05455	257277	Porphyromonas HGM05455	ERS608578_31	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	d__Bacteria;p__21;c__101;o__592;f__1145;g__4427;s__05455	4	0	Yes	Yes	No	Yes	gram-negative
OTU-16777	255530	RF32 sp.	SRS014459_16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267;s__	d__Bacteria;p__08;c__076;o__392;f__0757;g__2592;s__16777	52	3	Yes	No	No	Yes	gram-negative
OTU-10901	270801	RFN20 HGM10901	ERS396430_10	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-631;g__CAG-631	d__Bacteria;p__01;c__014;o__044;f__0075;g__0253;s__10901	1	0	Yes	Yes	No	Yes	gram-positive
OTU-23552	241129	Opitutales HGM23552	ERS396430_13	d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312	d__Bacteria;p__20;c__093;o__528;f__1006;g__3749;s__23552	3	0	Yes	Yes	No	Yes	gram-negative
OTU-12686	236962	Oscillospirales HGM12686	SRS1596808_106	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448	d__Bacteria;p__18;c__124;o__755;f__1504;g__6395;s__12686	57	0	Yes	Yes	No	Yes	gram-positive
OTU-19010	220994	Comamonas kerstersii	1914868.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Comamonas;s__Comamonas kerstersii	d__Bacteria;p__08;c__064;o__329;f__0614;g__1853;s__19010	11	7	Yes	No	Yes	Yes	gram-negative
OTU-04204	266710	Collinsella HGM04204	ERS608576_11	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04204	1	0	Yes	Yes	No	Yes	gram-positive
OTU-04318	261949	Collinsella stercoris	SRS476013_47	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella stercoris	d__Bacteria;p__23;c__115;o__659;f__1278;g__5351;s__04318	5	1	Yes	No	Yes	Yes	gram-positive
OTU-12560	258426	Lachnospiraceae sp.	ERS473051_14	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp1	d__Bacteria;p__18;c__124;o__762;f__1517;g__6518;s__12560	93	2	Yes	No	No	Yes	gram-positive
OTU-09861	235642	Eubacterium sp.	457402.3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eubacterium_D;s__Eubacterium_D sp1	d__Bacteria;p__01;c__014;o__046;f__0082;g__0300;s__09861	20	4	Yes	No	Yes	Yes	gram-positive
OTU-04634	247624	Bacteroides HGM04634	SRS1719522_10	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04634	5	0	Yes	Yes	No	Yes	gram-negative
OTU-13076	247228	Oscillospiraceae HGM13076	SRS012849_57	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170	d__Bacteria;p__18;c__124;o__750;f__1482;g__6165;s__13076	7	0	Yes	Yes	No	Yes	gram-positive
OTU-14007	216009	Acidaminococcus intestini	568816.4	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	d__Bacteria;p__18;c__123;o__722;f__1408;g__5746;s__14007	87	6	Yes	No	Yes	Yes	gram-positive
OTU-12717	268132	Oscillospirales HGM12717	SRS476193_68	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__CAG-382	d__Bacteria;p__18;c__124;o__755;f__1500;g__6363;s__12717	1	0	Yes	Yes	No	Yes	gram-positive
OTU-13260	255401	Ruminococcaceae sp.	SRS820605_29	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-169;s__	d__Bacteria;p__18;c__124;o__751;f__1496;g__6342;s__13260	41	1	Yes	No	No	Yes	gram-positive
OTU-12131	279827	Lachnospiraceae HGM12131	ERS235559_36	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590	d__Bacteria;p__18;c__124;o__762;f__1518;g__6527;s__12131	1	0	Yes	Yes	No	Yes	gram-positive
OTU-04687	260819	Bacteroides clarus	SRS1735447_14	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04687	16	6	Yes	No	Yes	Yes	gram-negative
OTU-14157	260561	Megasphaera sp.	ERS396486_17	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera	d__Bacteria;p__18;c__123;o__722;f__1409;g__5752;s__14157	10	2	Yes	No	Yes	Yes	gram-positive
OTU-14322	224601	Fusobacterium HGM14322	ERS537408_29	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A	d__Bacteria;p__01;c__006;o__022;f__0037;g__0112;s__14322	3	0	Yes	Yes	No	Yes	gram-negative
OTU-04986	260670	Prevotella sp.	SRS476342_30	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	d__Bacteria;p__21;c__101;o__592;f__1144;g__4366;s__04986	123	1	Yes	No	No	Yes	gram-negative
OTU-04205	248862	Collinsella HGM04205	SRS335416_10	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5351;s__04205	3	0	Yes	Yes	No	Yes	gram-positive
OTU-04635	270850	Bacteroides HGM04635	SRS335416_11	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04635	1	0	Yes	Yes	No	Yes	gram-negative
OTU-12137	256491	Lachnospiraceae sp.	1952097.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632	d__Bacteria;p__18;c__124;o__762;f__1518;g__6540;s__12137	1	1	Yes	No	No	Yes	gram-positive
OTU-04993	251594	Prevotella sp.	2024227.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	d__Bacteria;p__21;c__101;o__592;f__1144;g__4377;s__04993	69	5	Yes	No	Yes	Yes	gram-negative
OTU-04128	262318	Collinsella HGM04128	SRS476097_78	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04128	17	0	Yes	Yes	No	Yes	gram-positive
OTU-20791	260196	Haemophilus parainfluenzae	729.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D	d__Bacteria;p__08;c__064;o__363;f__0707;g__2432;s__20791	1	1	Yes	No	Yes	Yes	gram-negative
OTU-12111	258532	Lachnospiraceae sp.	SRS077849_38	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-24;s__CAG-24 sp1	d__Bacteria;p__18;c__124;o__762;f__1519;g__6565;s__12111	213	2	Yes	No	Yes	Yes	gram-positive
OTU-08994	271828	Helicobacter fennelliae	SRS475703_11	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__Helicobacter_B fennelliae	d__Bacteria;p__10;c__055;o__265;f__0510;g__1533;s__08994	2	1	Yes	No	Yes	Yes	gram-negative
OTU-05423	270867	Paludibacteraceae HGM05423	SRS475647_103	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae	d__Bacteria;p__21;c__101;o__592;f__1141;g__4326;s__05423	1	0	Yes	Yes	No	Yes	gram-negative
OTU-05073	254729	Prevotellamassilia HGM05073	SRS476188_53	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia	d__Bacteria;p__21;c__101;o__592;f__1142;g__4400;s__05073	14	0	Yes	Yes	No	Yes	gram-negative
OTU-05587	261721	Alistipes indistinctus	742725.3	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	d__Bacteria;p__21;c__101;o__591;f__1149;g__4497;s__05587	55	1	Yes	No	Yes	Yes	gram-negative
OTU-12106	258856	Lachnospiraceae sp.	1263008.3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp1	d__Bacteria;p__18;c__124;o__762;f__1519;g__6575;s__12106	37	2	Yes	No	No	Yes	gram-positive
OTU-13062	257879	Oscillospiraceae HGM13062	SRS021484_60	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110	d__Bacteria;p__18;c__124;o__750;f__1482;g__6167;s__13062	13	0	Yes	Yes	No	Yes	gram-positive
